"id","loan_tenure_in_months","loan_amount","status","date_created","date_won","company_id"
32887,12,20000.00,"rejected","2019-05-21 01:46:08",NULL,576
32888,24,50000.00,"accepted","2019-05-21 01:49:48","2019-06-07 05:17:10",198
32889,6,15000.00,"rejected","2019-05-21 02:00:49",NULL,427
32890,12,32000.00,"accepted","2019-05-21 02:03:05","2019-05-28 08:04:51",576
32891,6,25500.00,"accepted","2019-05-21 02:10:45","2019-09-03 09:36:49",576
32892,1,3000.00,"rejected","2019-05-21 02:12:11",NULL,198
32893,12,11000.00,"rejected","2019-05-21 02:16:24",NULL,198
32894,6,6500.00,"accepted","2019-05-21 02:39:38","2019-05-28 10:22:38",414
32895,3,9000.00,"accepted","2019-05-21 02:54:44","2019-05-29 03:23:29",576
32896,3,10000.00,"rejected","2019-05-21 03:04:56",NULL,576
32897,3,8000.00,"accepted","2019-05-21 03:09:17","2019-05-30 07:49:36",576
32898,3,9000.00,"accepted","2019-05-21 03:09:22","2019-05-27 11:49:35",350
32899,6,14400.00,"accepted","2019-05-21 03:12:49","2019-05-28 09:30:48",571
32900,1,10000.00,"rejected","2019-05-21 03:13:30",NULL,385
32901,3,20000.00,"rejected","2019-05-21 03:20:16",NULL,576
32902,3,25000.00,"accepted","2019-05-21 03:26:55","2019-05-28 07:42:14",576
32903,12,50000.00,"rejected","2019-05-21 03:41:54",NULL,576
32904,12,40000.00,"rejected","2019-05-21 03:57:27",NULL,198
32905,12,50000.00,"rejected","2019-05-21 04:09:04",NULL,576
32906,6,15000.00,"rejected","2019-05-21 04:13:42",NULL,576
32907,36,136000.00,"accepted","2019-05-21 04:16:02","2019-06-26 01:43:12",576
32908,1,15000.00,"rejected","2019-05-21 04:21:03",NULL,576
32909,24,60000.00,"accepted","2019-05-21 04:26:11","2019-06-12 11:03:45",198
32910,36,30000.00,"rejected","2019-05-21 04:28:30",NULL,576
32911,24,40000.00,"rejected","2019-05-21 04:32:53",NULL,576
32912,6,15000.00,"accepted","2019-05-21 04:39:37","2019-05-23 07:30:19",571
32913,36,100000.00,"rejected","2019-05-21 04:43:58",NULL,576
32914,6,15000.00,"rejected","2019-05-21 04:50:18",NULL,198
32915,6,10000.00,"accepted","2019-05-21 04:51:25","2019-05-31 13:16:13",425
32916,12,90000.00,"rejected","2019-05-21 05:02:13",NULL,576
32917,12,30000.00,"rejected","2019-05-21 05:03:41",NULL,427
32918,1,5000.00,"rejected","2019-05-21 05:07:02",NULL,395
32919,36,90000.00,"accepted","2019-05-21 05:25:53","2019-05-29 08:33:58",576
32920,3,15000.00,"rejected","2019-05-21 05:28:56",NULL,576
32921,1,15000.00,"rejected","2019-05-21 05:29:48",NULL,576
32922,3,10000.00,"rejected","2019-05-21 05:30:11",NULL,576
32923,6,20000.00,"rejected","2019-05-21 05:41:47",NULL,576
32924,3,10000.00,"accepted","2019-05-21 05:42:21","2019-05-30 10:01:33",576
32925,1,4000.00,"rejected","2019-05-21 05:54:15",NULL,385
32926,24,50000.00,"rejected","2019-05-21 05:58:46",NULL,395
32927,3,5000.00,"accepted","2019-05-21 06:02:45","2019-05-30 07:09:52",359
32928,3,45000.00,"rejected","2019-05-21 06:05:15",NULL,576
32929,36,100000.00,"rejected","2019-05-21 06:10:36",NULL,576
32930,1,55000.00,"rejected","2019-05-21 06:12:27",NULL,571
32931,12,18000.00,"accepted","2019-05-21 06:14:17","2019-05-23 07:24:33",395
32932,6,12000.00,"accepted","2019-05-21 06:26:38","2019-05-28 00:26:31",267
32933,6,5000.00,"rejected","2019-05-21 06:45:31",NULL,407
32934,3,24000.00,"accepted","2019-05-21 06:46:08","2019-05-23 08:01:18",576
32935,3,10000.00,"rejected","2019-05-21 07:02:19",NULL,576
32936,12,20000.00,"rejected","2019-05-21 07:04:45",NULL,576
32937,6,24000.00,"accepted","2019-05-21 07:16:07","2019-05-28 06:31:41",385
32938,3,20000.00,"rejected","2019-05-21 07:29:31",NULL,576
32939,6,10000.00,"rejected","2019-05-21 07:31:22",NULL,198
32940,6,20000.00,"accepted","2019-05-21 07:31:42","2019-05-30 10:40:39",576
32941,12,35000.00,"accepted","2019-05-21 07:58:22","2019-05-28 07:59:12",576
32942,24,100000.00,"rejected","2019-05-21 08:05:50",NULL,305
32943,12,43000.00,"rejected","2019-05-21 08:10:28",NULL,385
32944,12,11000.00,"accepted","2019-05-21 08:12:19","2019-05-24 05:59:28",198
32945,1,15000.00,"rejected","2019-05-21 08:31:46",NULL,77
32946,12,21000.00,"accepted","2019-05-21 08:35:34","2019-05-30 09:19:07",413
32947,6,11000.00,"accepted","2019-05-21 08:36:04","2019-05-23 06:46:23",330
32948,3,2500.00,"accepted","2019-05-21 08:37:39","2019-06-11 01:26:58",119
32949,24,65000.00,"accepted","2019-05-21 08:41:47","2019-05-27 11:03:18",140
32950,3,15000.00,"rejected","2019-05-21 08:58:51",NULL,576
32951,12,40000.00,"accepted","2019-05-21 09:01:06","2019-06-07 01:07:21",198
32952,3,9000.00,"accepted","2019-05-21 09:03:05","2019-05-27 11:25:37",576
32953,3,6000.00,"accepted","2019-05-21 09:03:26","2019-05-27 11:58:36",330
32954,24,64000.00,"accepted","2019-05-21 09:09:01","2019-06-12 11:07:17",576
32955,12,37000.00,"accepted","2019-05-21 09:29:07","2019-05-30 09:55:01",576
32956,36,40000.00,"rejected","2019-05-21 09:34:10",NULL,188
32957,1,1000.00,"rejected","2019-05-21 09:35:05",NULL,252
32958,24,70800.00,"accepted","2019-05-21 09:36:09","2019-08-15 03:35:57",576
32959,36,100000.00,"rejected","2019-05-21 09:37:10",NULL,576
32960,6,14000.00,"accepted","2019-05-21 09:37:53","2019-05-23 07:02:01",318
32961,36,100000.00,"rejected","2019-05-21 09:40:22",NULL,385
32962,1,10000.00,"rejected","2019-05-21 09:50:11",NULL,576
32963,3,15000.00,"rejected","2019-05-21 09:54:46",NULL,144
32964,36,50000.00,"rejected","2019-05-21 09:57:27",NULL,576
32965,12,25000.00,"accepted","2019-05-21 10:07:04","2019-05-27 23:40:30",395
32966,12,30000.00,"rejected","2019-05-21 10:19:51",NULL,425
32967,6,25000.00,"rejected","2019-05-21 10:20:15",NULL,425
32968,12,50000.00,"rejected","2019-05-21 10:20:22",NULL,425
32969,24,50000.00,"rejected","2019-05-21 10:22:23",NULL,571
32970,24,90000.00,"rejected","2019-05-21 10:34:04",NULL,576
32971,12,30000.00,"rejected","2019-05-21 10:43:55",NULL,576
32972,6,9800.00,"accepted","2019-05-21 10:53:05","2019-05-28 09:46:55",414
32973,3,15000.00,"rejected","2019-05-21 11:05:26",NULL,576
32974,12,66000.00,"accepted","2019-05-21 11:09:31","2019-07-12 05:38:12",576
32975,12,42000.00,"accepted","2019-05-21 11:22:15","2019-06-10 08:09:59",385
32976,6,10000.00,"rejected","2019-05-21 11:37:28",NULL,576
32977,24,30000.00,"rejected","2019-05-21 11:43:35",NULL,198
32978,3,9500.00,"accepted","2019-05-21 11:53:46","2019-05-30 12:07:05",576
32979,6,50000.00,"rejected","2019-05-21 12:04:09",NULL,198
32980,1,13000.00,"rejected","2019-05-21 12:10:47",NULL,576
32981,12,20000.00,"accepted","2019-05-21 13:00:49","2019-05-31 13:29:24",571
32982,12,50000.00,"rejected","2019-05-21 13:04:28",NULL,413
32983,12,48000.00,"accepted","2019-05-21 13:13:37","2019-05-28 01:04:14",318
32984,3,8500.00,"accepted","2019-05-21 13:23:29","2019-06-29 06:52:48",576
32985,6,10000.00,"rejected","2019-05-21 13:32:52",NULL,403
32986,6,13000.00,"accepted","2019-05-21 13:34:40","2019-05-27 11:42:51",318
32987,24,50000.00,"rejected","2019-05-21 13:42:11",NULL,403
32988,24,46500.00,"accepted","2019-05-21 13:51:25","2019-05-27 23:56:23",198
32989,24,18000.00,"rejected","2019-05-21 13:56:08",NULL,318
32990,3,18000.00,"accepted","2019-05-21 14:14:44","2019-05-27 11:59:58",249
32991,3,9000.00,"accepted","2019-05-21 15:12:48","2019-05-28 06:54:55",576
32992,3,10000.00,"rejected","2019-05-21 15:18:25",NULL,576
32993,1,15000.00,"rejected","2019-05-21 15:27:07",NULL,425
32994,12,300000.00,"accepted","2019-05-21 15:48:32","2019-05-27 10:41:10",210
32995,24,50000.00,"rejected","2019-05-21 15:57:14",NULL,198
32996,3,5000.00,"rejected","2019-05-21 16:07:14",NULL,425
32997,3,11000.00,"accepted","2019-05-21 16:27:46","2019-05-27 11:45:28",576
32998,3,7400.00,"accepted","2019-05-21 16:33:48","2019-06-12 07:07:22",576
32999,12,100000.00,"accepted","2019-05-21 16:40:43","2019-06-07 00:44:55",576
33000,3,10900.00,"accepted","2019-05-21 16:49:43","2019-05-30 14:02:20",576
33001,24,105000.00,"accepted","2019-05-21 16:56:59","2019-05-29 08:57:45",576
33002,6,5000.00,"rejected","2019-05-21 17:02:09",NULL,576
33003,3,15000.00,"rejected","2019-05-21 17:10:27",NULL,576
33004,24,45000.00,"rejected","2019-05-21 17:23:54",NULL,198
33005,3,15000.00,"rejected","2019-05-21 18:08:41",NULL,425
33006,12,50000.00,"rejected","2019-05-21 18:14:26",NULL,576
33007,3,9000.00,"accepted","2019-05-21 18:24:42","2019-05-31 14:35:57",576
33008,6,15000.00,"rejected","2019-05-21 18:36:37",NULL,576
33009,12,10000.00,"rejected","2019-05-21 18:43:14",NULL,122
33010,3,20000.00,"rejected","2019-05-21 18:43:36",NULL,576
33011,6,20000.00,"accepted","2019-05-21 18:52:53","2019-06-04 03:49:41",576
33012,6,20000.00,"rejected","2019-05-21 19:17:33",NULL,576
33013,6,55000.00,"accepted","2019-05-21 19:22:51","2019-05-30 08:20:21",581
33014,12,25000.00,"accepted","2019-05-21 19:28:10","2019-05-28 02:22:11",576
33015,24,70000.00,"accepted","2019-05-21 19:29:22","2019-05-31 13:17:43",576
33016,12,20000.00,"rejected","2019-05-21 19:29:48",NULL,576
33017,12,20000.00,"rejected","2019-05-21 19:57:35",NULL,576
33018,6,14000.00,"rejected","2019-05-21 20:03:07",NULL,425
33019,36,100000.00,"rejected","2019-05-21 20:26:34",NULL,385
33020,6,15000.00,"accepted","2019-05-21 20:28:08","2019-06-04 07:04:17",576
33021,6,15000.00,"accepted","2019-05-21 20:28:28","2019-05-30 09:59:15",576
33022,12,38500.00,"accepted","2019-05-21 20:31:25","2019-05-30 11:13:49",576
33023,12,40000.00,"accepted","2019-05-21 21:10:03","2019-06-12 03:49:54",576
33024,1,10000.00,"rejected","2019-05-21 21:51:18",NULL,576
33025,3,8500.00,"accepted","2019-05-21 21:54:46","2019-05-28 06:44:44",576
33026,6,15000.00,"rejected","2019-05-21 21:56:41",NULL,576
33027,6,15000.00,"rejected","2019-05-21 22:15:40",NULL,425
33028,36,100000.00,"accepted","2019-05-21 22:21:59","2019-05-27 10:47:30",576
33029,3,6000.00,"accepted","2019-05-21 22:54:00","2019-05-30 08:26:35",555
33030,6,60000.00,"rejected","2019-05-21 22:56:03",NULL,412
33031,6,20000.00,"rejected","2019-05-21 23:08:33",NULL,425
33032,24,20000.00,"rejected","2019-05-21 23:11:05",NULL,576
33033,3,9000.00,"accepted","2019-05-21 23:14:10","2019-05-27 01:54:14",576
33034,6,15000.00,"rejected","2019-05-21 23:17:14",NULL,576
33035,3,8400.00,"accepted","2019-05-21 23:30:15","2019-05-30 14:06:19",380
33036,1,10000.00,"rejected","2019-05-21 23:32:02",NULL,550
33037,12,30000.00,"rejected","2019-05-21 23:50:57",NULL,267
33038,1,5000.00,"rejected","2019-05-21 23:51:39",NULL,385
33039,36,100000.00,"rejected","2019-05-22 00:01:11",NULL,576
33040,6,20000.00,"accepted","2019-05-22 00:07:10","2019-05-30 09:50:10",576
33041,12,39000.00,"accepted","2019-05-22 00:08:51","2019-06-27 00:44:33",576
33042,6,21000.00,"accepted","2019-05-22 00:11:01","2019-05-23 07:33:20",198
33043,12,19000.00,"accepted","2019-05-22 00:14:05","2019-05-27 11:41:38",198
33044,6,30000.00,"rejected","2019-05-22 00:20:02",NULL,380
33045,6,15000.00,"rejected","2019-05-22 00:21:09",NULL,427
33046,6,15000.00,"accepted","2019-05-22 00:21:39","2019-05-30 08:38:59",414
33047,1,25000.00,"rejected","2019-05-22 00:37:28",NULL,119
33048,6,15000.00,"accepted","2019-05-22 00:44:09","2019-05-29 06:09:27",576
33049,6,15000.00,"accepted","2019-05-22 00:50:43","2019-05-23 08:26:02",576
33050,12,31700.00,"accepted","2019-05-22 00:57:41","2019-07-11 07:48:40",576
33051,6,16900.00,"accepted","2019-05-22 00:58:03","2019-05-29 01:31:33",425
33052,12,15000.00,"accepted","2019-05-22 01:01:20","2019-05-23 07:45:33",576
33053,12,50000.00,"rejected","2019-05-22 01:11:13",NULL,576
33054,12,30000.00,"rejected","2019-05-22 01:12:01",NULL,576
33055,3,10000.00,"rejected","2019-05-22 01:12:01",NULL,576
33056,6,20000.00,"rejected","2019-05-22 01:13:42",NULL,119
33057,12,34000.00,"accepted","2019-05-22 01:39:43","2019-05-27 11:53:36",576
33058,12,57000.00,"accepted","2019-05-22 02:03:54","2019-05-29 09:37:41",413
33059,6,18500.00,"accepted","2019-05-22 02:05:49","2019-05-28 00:36:28",576
33060,24,69000.00,"accepted","2019-05-22 02:10:33","2019-05-27 10:48:42",527
33061,6,20000.00,"accepted","2019-05-22 02:19:15","2019-05-27 11:29:03",576
33062,12,28000.00,"accepted","2019-05-22 02:19:16","2019-05-28 06:57:44",267
33063,24,50000.00,"accepted","2019-05-22 02:24:16","2019-05-30 08:50:21",77
33064,12,30000.00,"accepted","2019-05-22 02:24:33","2019-07-10 01:11:16",576
33065,6,25000.00,"rejected","2019-05-22 02:26:12",NULL,425
33066,36,111000.00,"accepted","2019-05-22 02:36:22","2019-05-30 08:18:33",544
33067,6,85000.00,"rejected","2019-05-22 02:44:09",NULL,576
33068,12,37000.00,"accepted","2019-05-22 02:48:15","2019-05-27 23:49:41",522
33069,3,10000.00,"accepted","2019-05-22 02:55:07","2019-06-07 03:14:27",576
33070,6,19000.00,"accepted","2019-05-22 03:14:11","2019-05-30 10:04:40",119
33071,3,15000.00,"rejected","2019-05-22 03:18:31",NULL,576
33072,3,10000.00,"accepted","2019-05-22 03:29:28","2019-05-30 10:35:47",576
33073,12,50000.00,"rejected","2019-05-22 03:43:11",NULL,550
33074,1,10000.00,"rejected","2019-05-22 03:58:48",NULL,119
33075,1,50000.00,"rejected","2019-05-22 04:05:05",NULL,161
33076,12,60000.00,"accepted","2019-05-22 04:06:45","2019-05-28 01:31:09",385
33077,3,11000.00,"accepted","2019-05-22 04:09:30","2019-06-04 03:45:51",576
33078,12,40000.00,"accepted","2019-05-22 04:18:18","2019-05-28 02:24:47",576
33079,24,90000.00,"accepted","2019-05-22 04:20:19","2019-05-27 10:55:15",576
33080,3,9000.00,"accepted","2019-05-22 04:21:17","2019-05-27 11:31:15",576
33081,12,20000.00,"rejected","2019-05-22 04:30:12",NULL,425
33082,12,50000.00,"rejected","2019-05-22 04:38:56",NULL,576
33083,24,20000.00,"rejected","2019-05-22 04:42:37",NULL,555
33084,24,100000.00,"accepted","2019-05-22 04:42:58","2019-05-27 11:11:52",385
33085,12,20000.00,"rejected","2019-05-22 04:43:23",NULL,576
33086,3,30000.00,"rejected","2019-05-22 04:43:57",NULL,312
33087,12,25000.00,"accepted","2019-05-22 04:46:05","2019-05-30 13:52:33",576
33088,3,6000.00,"accepted","2019-05-22 04:48:14","2019-05-27 11:51:41",576
33089,36,100000.00,"rejected","2019-05-22 04:58:49",NULL,576
33090,24,55000.00,"accepted","2019-05-22 05:05:36","2019-05-27 08:44:34",385
33091,6,25000.00,"rejected","2019-05-22 05:08:50",NULL,385
33092,12,30000.00,"rejected","2019-05-22 05:11:06",NULL,198
33093,12,20000.00,"rejected","2019-05-22 05:12:53",NULL,198
33094,12,40000.00,"accepted","2019-05-22 05:16:08","2019-06-27 03:28:39",576
33095,6,30000.00,"rejected","2019-05-22 05:18:45",NULL,576
33096,36,100000.00,"rejected","2019-05-22 05:30:20",NULL,576
33097,12,44000.00,"accepted","2019-05-22 05:37:06","2019-08-01 11:13:47",581
33098,6,14000.00,"accepted","2019-05-22 06:10:26","2019-05-28 00:01:25",84
33099,3,10000.00,"accepted","2019-05-22 06:11:04","2019-05-28 06:21:06",403
33100,24,45000.00,"accepted","2019-05-22 06:12:36","2019-05-28 02:26:06",385
33101,6,22000.00,"accepted","2019-05-22 06:18:08","2019-05-23 07:59:00",385
33102,24,45000.00,"accepted","2019-05-22 06:20:57","2019-05-27 23:59:56",198
33103,12,55000.00,"rejected","2019-05-22 06:46:00",NULL,576
33105,12,30000.00,"accepted","2019-05-22 07:20:57","2019-06-18 06:08:05",576
33106,24,42000.00,"accepted","2019-05-22 07:24:47","2019-05-28 02:09:13",318
33107,24,30000.00,"rejected","2019-05-22 07:27:38",NULL,425
33108,12,57000.00,"accepted","2019-05-22 07:30:48","2019-05-30 08:13:36",576
33109,3,11500.00,"accepted","2019-05-22 07:35:55","2019-05-30 07:58:17",563
33110,12,30000.00,"accepted","2019-05-22 07:36:17","2019-05-28 01:28:01",550
33111,12,25000.00,"accepted","2019-05-22 07:40:43","2019-05-27 11:34:39",525
33112,3,10000.00,"accepted","2019-05-22 07:58:37","2019-05-27 11:54:42",576
33113,6,15000.00,"accepted","2019-05-22 08:00:53","2019-05-28 02:50:01",576
33114,36,115000.00,"accepted","2019-05-22 08:02:19","2019-05-27 10:57:50",576
33115,3,15000.00,"rejected","2019-05-22 08:04:44",NULL,576
33116,24,80000.00,"accepted","2019-05-22 08:08:49","2019-05-27 11:09:01",527
33117,6,16000.00,"accepted","2019-05-22 08:12:27","2019-05-28 02:52:23",414
33118,12,20000.00,"accepted","2019-05-22 08:17:44","2019-05-27 11:40:10",576
33119,1,15000.00,"rejected","2019-05-22 08:18:06",NULL,364
33120,6,10000.00,"accepted","2019-05-22 08:18:28","2019-05-30 14:04:22",529
33121,6,15000.00,"rejected","2019-05-22 08:19:55",NULL,576
33122,24,100000.00,"accepted","2019-05-22 08:20:52","2019-05-27 11:17:24",318
33123,24,50000.00,"rejected","2019-05-22 08:27:26",NULL,85
33123,24,50000.00,"rejected","2019-05-22 08:27:26",NULL,118
33124,6,14000.00,"accepted","2019-05-22 08:29:40","2019-07-05 09:54:41",198
33125,6,20000.00,"accepted","2019-05-22 08:35:27","2019-05-27 11:36:48",214
33126,36,100000.00,"rejected","2019-05-22 08:36:02",NULL,576
33127,6,21500.00,"accepted","2019-05-22 08:49:14","2019-05-28 03:32:07",414
33128,12,60000.00,"accepted","2019-05-22 08:57:59","2019-05-27 11:07:28",85
33128,12,60000.00,"accepted","2019-05-22 08:57:59","2019-05-27 11:07:28",118
33129,12,25000.00,"rejected","2019-05-22 09:13:55",NULL,385
33130,12,32000.00,"accepted","2019-05-22 09:24:41","2019-05-28 01:51:26",385
33131,12,20000.00,"rejected","2019-05-22 09:26:58",NULL,576
33132,12,100000.00,"rejected","2019-05-22 09:40:21",NULL,127
33133,6,20000.00,"accepted","2019-05-22 09:44:07","2019-05-31 11:05:51",576
33134,6,10000.00,"rejected","2019-05-22 09:51:17",NULL,576
33135,1,30000.00,"rejected","2019-05-22 09:52:12",NULL,119
33136,12,50000.00,"rejected","2019-05-22 09:56:28",NULL,563
33137,1,10000.00,"rejected","2019-05-22 09:57:35",NULL,576
33138,3,11000.00,"accepted","2019-05-22 10:01:47","2019-05-30 10:58:31",576
33139,24,30000.00,"rejected","2019-05-22 10:06:55",NULL,414
33140,12,30000.00,"rejected","2019-05-22 10:15:40",NULL,576
33141,6,30000.00,"accepted","2019-05-22 10:39:51","2019-05-28 00:25:10",563
33142,12,63000.00,"accepted","2019-05-22 10:51:17","2019-05-27 11:16:16",539
33143,3,9500.00,"accepted","2019-05-22 10:52:48","2019-05-30 09:45:07",576
33144,3,16000.00,"accepted","2019-05-22 10:53:29","2019-05-30 14:15:29",563
33145,6,30000.00,"rejected","2019-05-22 10:55:51",NULL,576
33146,36,132000.00,"accepted","2019-05-22 10:57:35","2019-07-12 03:58:15",576
33147,6,10000.00,"rejected","2019-05-22 11:22:05",NULL,252
33148,6,10000.00,"rejected","2019-05-22 11:22:49",NULL,576
33149,6,17000.00,"accepted","2019-05-22 11:55:57","2019-06-11 01:54:48",576
33150,12,30000.00,"accepted","2019-05-22 12:11:24","2019-05-27 23:37:32",267
33151,3,7000.00,"accepted","2019-05-22 12:15:02","2019-05-30 11:19:02",576
33152,1,10000.00,"rejected","2019-05-22 12:22:07",NULL,380
33153,6,19800.00,"open application","2019-05-22 12:31:16",NULL,576
33154,1,20000.00,"rejected","2019-05-22 12:43:01",NULL,425
33155,36,100000.00,"rejected","2019-05-22 13:00:39",NULL,111
33155,36,100000.00,"rejected","2019-05-22 13:00:39",NULL,732
33156,3,10000.00,"accepted","2019-05-22 13:07:41","2019-05-30 12:09:48",576
33157,12,50000.00,"rejected","2019-05-22 13:09:22",NULL,198
33158,36,100000.00,"rejected","2019-05-22 13:21:41",NULL,576
33159,24,60000.00,"rejected","2019-05-22 13:48:43",NULL,122
33160,3,4000.00,"rejected","2019-05-22 13:53:44",NULL,119
33161,24,50000.00,"rejected","2019-05-22 13:58:02",NULL,576
33162,12,25000.00,"rejected","2019-05-22 14:15:29",NULL,198
33163,3,8600.00,"rejected","2019-05-22 14:22:39",NULL,576
33164,1,30000.00,"rejected","2019-05-22 14:42:17",NULL,198
33165,6,10000.00,"rejected","2019-05-22 15:32:17",NULL,403
33166,6,35000.00,"accepted","2019-05-22 15:54:51","2019-05-29 06:28:59",576
33167,24,96000.00,"accepted","2019-05-22 15:56:11","2019-06-04 03:34:31",576
33168,12,30000.00,"rejected","2019-05-22 16:01:16",NULL,550
33169,1,1800.00,"accepted","2019-05-22 16:47:43","2019-05-30 13:57:45",576
33170,6,10000.00,"rejected","2019-05-22 16:52:07",NULL,403
33171,6,15000.00,"accepted","2019-05-22 16:56:39","2019-05-28 01:05:25",550
33172,12,10000.00,"rejected","2019-05-22 16:57:11",NULL,576
33173,24,50000.00,"rejected","2019-05-22 17:01:04",NULL,576
33174,6,15000.00,"rejected","2019-05-22 17:07:10",NULL,576
33175,12,30000.00,"accepted","2019-05-22 17:45:09","2019-05-28 02:14:41",385
33176,3,25000.00,"rejected","2019-05-22 17:52:45",NULL,385
33177,6,25000.00,"rejected","2019-05-22 18:03:06",NULL,576
33178,24,100000.00,"accepted","2019-05-22 18:21:12","2019-05-29 08:40:07",576
33179,12,31000.00,"accepted","2019-05-22 18:23:21","2019-05-28 00:05:43",198
33180,12,20000.00,"accepted","2019-05-22 18:27:08","2019-05-30 10:52:35",576
33181,24,50000.00,"accepted","2019-05-22 18:30:28","2019-06-12 01:42:49",576
33182,6,11000.00,"accepted","2019-05-22 18:31:29","2019-05-28 00:39:19",576
33183,24,111000.00,"accepted","2019-05-22 18:37:21","2019-05-30 08:03:43",576
33184,3,11000.00,"accepted","2019-05-22 18:47:33","2019-06-12 11:13:10",576
33185,6,5000.00,"rejected","2019-05-22 19:03:12",NULL,119
33186,3,9000.00,"accepted","2019-05-22 19:20:49","2019-05-28 00:15:33",576
33187,6,30000.00,"rejected","2019-05-22 19:44:03",NULL,576
33188,36,102000.00,"accepted","2019-05-22 20:19:35","2019-06-07 00:39:34",576
33189,3,10000.00,"rejected","2019-05-22 20:43:23",NULL,576
33190,6,19500.00,"accepted","2019-05-22 21:29:18","2019-05-28 06:27:34",576
33191,36,55000.00,"rejected","2019-05-22 22:17:11",NULL,563
33192,3,4800.00,"accepted","2019-05-22 22:23:33","2019-05-28 05:55:45",380
33193,1,20000.00,"rejected","2019-05-22 23:06:40",NULL,380
33194,12,10000.00,"rejected","2019-05-22 23:13:13",NULL,576
33195,3,4000.00,"rejected","2019-05-22 23:17:36",NULL,385
33196,6,8000.00,"rejected","2019-05-22 23:18:09",NULL,119
33197,3,6000.00,"accepted","2019-05-22 23:22:52","2019-05-28 02:19:05",563
33198,12,50000.00,"rejected","2019-05-22 23:47:22",NULL,385
33199,3,10000.00,"accepted","2019-05-23 00:04:15","2019-05-28 07:26:00",576
33200,36,100000.00,"accepted","2019-05-23 00:05:48","2019-05-27 11:10:22",576
33201,3,6500.00,"accepted","2019-05-23 00:25:28","2019-05-28 04:30:53",563
33202,1,10000.00,"rejected","2019-05-23 00:43:40",NULL,318
33203,6,25000.00,"rejected","2019-05-23 00:48:41",NULL,113
33204,6,55000.00,"rejected","2019-05-23 00:48:56",NULL,576
33205,24,60000.00,"rejected","2019-05-23 00:51:30",NULL,141
33206,3,10000.00,"accepted","2019-05-23 00:54:24","2019-05-28 02:36:45",576
33207,6,15000.00,"accepted","2019-05-23 01:01:21","2019-05-28 09:57:28",425
33208,12,100000.00,"rejected","2019-05-23 01:02:34",NULL,127
33209,6,14000.00,"accepted","2019-05-23 01:09:28","2019-06-07 06:17:20",198
33210,12,20000.00,"rejected","2019-05-23 01:19:00",NULL,425
33211,36,100000.00,"rejected","2019-05-23 01:19:00",NULL,576
33212,36,100000.00,"accepted","2019-05-23 01:23:14","2019-05-29 08:53:59",563
33213,3,10000.00,"rejected","2019-05-23 01:27:40",NULL,576
33214,24,25000.00,"rejected","2019-05-23 01:31:05",NULL,425
33215,12,100000.00,"accepted","2019-05-23 01:35:16","2019-05-27 11:00:22",111
33215,12,100000.00,"accepted","2019-05-23 01:35:16","2019-05-27 11:00:22",732
33216,12,20000.00,"rejected","2019-05-23 01:36:14",NULL,425
33217,24,69000.00,"accepted","2019-05-23 01:57:44","2019-05-27 11:05:04",122
33218,3,10500.00,"rejected","2019-05-23 01:58:49",NULL,576
33219,12,35000.00,"accepted","2019-05-23 01:59:30","2019-05-28 07:20:39",141
33220,12,33000.00,"accepted","2019-05-23 02:00:56","2019-05-28 00:20:21",198
33221,24,73500.00,"rejected","2019-05-23 02:03:48",NULL,165
33222,24,100000.00,"rejected","2019-05-23 02:03:49",NULL,576
33223,3,25000.00,"rejected","2019-05-23 02:08:01",NULL,576
33224,6,15000.00,"rejected","2019-05-23 02:14:41",NULL,425
33225,6,10000.00,"rejected","2019-05-23 02:19:44",NULL,563
33226,6,6400.00,"accepted","2019-05-23 02:22:18","2019-05-30 14:36:28",555
33227,6,13000.00,"accepted","2019-05-23 02:27:34","2019-05-28 02:12:38",84
33228,24,60000.00,"rejected","2019-05-23 02:31:14",NULL,198
33229,24,30000.00,"rejected","2019-05-23 02:31:35",NULL,318
33230,12,50000.00,"rejected","2019-05-23 02:32:50",NULL,576
33231,12,100000.00,"accepted","2019-05-23 02:37:54","2019-05-29 08:25:22",576
33232,36,38000.00,"accepted","2019-05-23 02:39:55","2019-05-28 00:35:07",198
33233,12,25000.00,"rejected","2019-05-23 02:42:21",NULL,576
33234,6,15000.00,"accepted","2019-05-23 02:56:33","2019-05-28 00:57:27",198
33235,24,100000.00,"rejected","2019-05-23 02:58:39",NULL,381
33236,6,50000.00,"rejected","2019-05-23 03:01:22",NULL,576
33237,12,39000.00,"accepted","2019-05-23 03:09:21","2019-05-28 00:41:15",576
33238,3,10000.00,"accepted","2019-05-23 03:25:51","2019-06-14 20:44:54",576
33239,1,60000.00,"rejected","2019-05-23 03:27:52",NULL,198
33240,3,37000.00,"accepted","2019-05-23 03:35:45","2019-05-30 07:07:36",576
33241,3,8500.00,"accepted","2019-05-23 03:35:46","2019-05-30 11:05:07",576
33242,12,30000.00,"accepted","2019-05-23 03:47:45","2019-05-30 10:54:12",385
33243,6,11000.00,"accepted","2019-05-23 03:59:26","2019-05-28 01:08:26",576
33244,12,31500.00,"accepted","2019-05-23 04:03:56","2019-05-30 13:04:43",576
33245,24,100000.00,"accepted","2019-05-23 04:05:56","2019-05-29 08:35:40",525
33246,12,34000.00,"accepted","2019-05-23 04:06:23","2019-05-28 03:14:21",576
